binding_site_name,enzyme_name,binding_site_ranking,mainclass,subclass,subsubclass,designation,atoms,dataset,dates,centers,uniq_fold,uniq_sub,uniq_subsub,uniq_designation
1,TopM_Q6WI70,1,2,7,7,7,547,2021,26/08/2003,"(27.63, 19.936, 44.778)",4171,23,226,3010
1,TopM_P04415,1,2,7,7,7,514,2021,26/08/2003,"(-0.544, -27.754, -43.913)",4171,23,226,3010
1,TopM_O09171,1,2,1,1,5,593,2021,02/09/2003,"(9.62, -25.245, -48.217)",4783,50,269,2448
1,TopM_Q5I597,1,2,1,1,5,608,2021,02/09/2003,"(14.073, -19.66, -40.201)",4783,50,269,2448
1,TopM_O35490,1,2,1,1,5,577,2021,02/09/2003,"(41.084, -39.329, -31.676)",4783,50,269,2448
1,TopM_A9WL37,1,2,8,1,6,595,2021,30/09/2003,"(125.209, 61.838, 28.818)",4451,78,0,1328
1,TopM_B0CC69,1,2,8,1,6,609,2021,30/09/2003,"(94.766, 84.287, 43.028)",4451,78,0,1328
1,TopM_O51535,1,2,3,1,8,399,2021,10/10/2003,"(-62.107, -6.823, 19.978)",2387,51,54,329
1,TopM_A4J272,1,2,7,7,4,517,2021,17/10/2003,"(-0.05, 38.137, 74.919)",3981,23,226,1516
1,TopM_B1I3M7,1,2,7,7,4,527,2021,17/10/2003,"(-19.54, 37.076, 72.792)",3981,23,226,1516
1,TopM_A7ZF95,1,2,4,2,17,609,2021,23/10/2003,"(10.009, 9.403, 6.589)",385,46,272,2427
1,TopM_A7GX39,1,2,4,2,17,579,2021,23/10/2003,"(9.396, 13.524, 10.742)",385,46,272,2427
1,TopM_Q8PZM3,1,2,7,7,72,589,2021,23/10/2003,"(1.659, -24.101, 39.962)",1048,23,226,619
1,TopM_Q9KH57,1,2,3,1,122,461,2021,23/10/2003,"(42.676, 21.97, 71.978)",5162,51,54,8
1,TopM_A6Q469,1,2,4,2,17,593,2021,23/10/2003,"(22.4, 22.083, 1.232)",385,46,272,2427
1,TopM_Q8TGY5,1,2,7,7,72,533,2021,23/10/2003,"(-15.124, 16.619, 40.387)",1048,23,226,619
1,TopM_O01824,1,2,7,1,35,522,2021,10/11/2003,"(24.995, -2.545, 47.291)",997,23,148,1370
1,TopM_Q6C997,1,2,1,1,233,473,2021,19/11/2003,"(31.685, -1.342, 0.393)",4095,50,269,2035
1,TopM_Q8I236,1,2,7,4,3,512,2021,21/11/2003,"(39.495, -35.305, 3.93)",5482,23,213,946
1,TopM_P12747,1,2,3,1,184,600,2021,01/12/2003,"(53.896, -11.985, -7.908)",2312,51,54,338
1,TopM_P33883,1,2,3,1,184,539,2021,01/12/2003,"(45.96, -16.555, -22.6)",2290,51,54,338
1,TopM_Q3KLK5,1,2,7,1,24,542,2021,01/12/2003,"(43.013, 12.846, 12.799)",3570,23,148,279
1,TopM_P74945,1,2,3,1,184,579,2021,01/12/2003,"(47.751, -25.928, -16.382)",2290,51,54,338
1,TopM_P44627,1,2,1,1,193,542,2021,01/12/2003,"(6.084, -15.96, 19.938)",1700,50,269,1025
1,TopM_Q9AFC7,1,2,4,1,322,536,2021,09/12/2003,"(-0.115, 58.218, 91.677)",4930,46,193,201
1,TopM_Q6YNI5,1,2,4,2,6,423,2021,08/01/2004,"(-9.245, 28.311, 2.416)",4608,46,272,145
1,TopM_P83001,1,2,5,1,18,202,2021,13/01/2004,"(77.931, 49.627, -12.378)",2902,54,159,2814
1,TopM_Q54441,1,2,3,1,82,462,2021,14/01/2004,"(3.913, -10.157, 14.391)",3751,51,54,1045
1,TopM_Q8ZPB6,1,2,3,1,82,490,2021,14/01/2004,"(16.502, -28.2, 15.975)",3751,51,54,1045
1,TopM_P11124,1,2,7,7,48,453,2021,21/01/2004,"(-6.795, -13.557, 11.822)",1786,23,226,2170
1,TopM_P69773,1,2,5,1,129,422,2021,11/02/2004,"(20.957, -18.992, 2.895)",5260,54,159,2142
1,TopM_P0ABS9,1,2,7,7,7,348,2021,16/02/2004,"(-14.116, 2.376, -3.815)",1667,23,226,3010
1,TopM_P0ABS8,1,2,7,7,7,330,2021,16/02/2004,"(5.272, -0.602, 7.61)",1667,23,226,3010
1,TopM_P0ABT0,1,2,7,7,7,330,2021,16/02/2004,"(-13.421, -9.966, 5.131)",1667,23,226,3010
1,TopM_O29535,1,2,1,1,195,599,2021,22/03/2004,"(5.849, 58.453, 6.387)",1072,50,269,547
1,TopM_P71405,1,2,3,1,30,200,2021,24/03/2004,"(1.856, 45.923, 125.743)",2792,51,54,2861
1,TopM_Q53W83,1,2,7,1,45,653,2021,23/04/2004,"(18.747, 48.92, 32.542)",3743,23,148,1202
1,TopM_Q65G95,1,2,7,1,24,472,2021,26/04/2004,"(72.905, -3.966, 13.906)",4060,23,148,279
1,TopM_P20311,1,2,7,7,7,598,2021,12/05/2004,"(42.646, 21.372, 5.694)",1982,23,226,3010
1,TopM_O31726,1,2,4,2,1,462,2021,12/05/2004,"(28.84, 8.332, 3.81)",1106,46,272,734
1,TopM_P00581,1,2,7,7,7,580,2021,12/05/2004,"(76.284, 30.172, 8.186)",1982,23,226,3010
1,TopM_Q9HJT0,1,2,1,1,98,607,2021,13/05/2004,"(11.827, 32.625, 10.295)",5066,50,269,332
1,TopM_O74860,1,2,7,1,35,514,2021,21/05/2004,"(29.996, 2.752, 43.293)",997,23,148,1370
1,TopM_O83132,1,2,3,1,8,340,2021,21/05/2004,"(92.403, 140.447, -53.513)",2387,51,54,329
1,TopM_A0QQ53,1,2,8,2,37,630,2021,25/05/2004,"(-54.2, -35.61, 50.483)",220,78,242,2636
1,TopM_O53699,1,2,8,2,37,600,2021,25/05/2004,"(-16.333, -33.468, 31.649)",220,78,242,2636
1,TopM_Q97GQ9,1,2,7,11,1,574,2021,01/06/2004,"(17.582, 102.888, -21.747)",604,23,75,1063
1,TopM_B9E5R9,1,2,7,11,1,557,2021,02/06/2004,"(38.628, 99.438, -3.304)",604,23,75,1063
1,TopM_A5N217,1,2,7,11,1,559,2021,02/06/2004,"(33.26, 83.095, -21.614)",604,23,75,1063
1,TopM_Q1GDM9,1,2,1,1,177,428,2021,11/06/2004,"(3.583, 5.088, 48.984)",3432,50,269,2149
1,TopM_Q28VG7,1,2,1,1,177,452,2021,11/06/2004,"(12.893, -4.264, 42.655)",3432,50,269,2149
1,TopM_P53610,1,2,5,1,59,309,2021,11/06/2004,"(-18.538, 25.243, 69.52)",3789,54,159,964
1,TopM_A8LKJ4,1,2,1,1,177,512,2021,11/06/2004,"(-16.426, -21.057, 36.115)",3432,50,269,2149
1,TopM_Q0SPW1,1,2,1,1,177,488,2021,11/06/2004,"(5.224, -10.204, 45.816)",3266,50,269,2149
1,TopM_P57099,1,2,7,1,31,353,2021,13/06/2004,"(-8.914, 10.657, 0.474)",2718,23,148,1815
1,TopM_P57098,1,2,7,1,31,473,2021,13/06/2004,"(-11.706, 10.226, -4.477)",2718,23,148,1815
1,TopM_Q9FKW8,1,2,8,1,1,279,2021,16/06/2004,"(-18.492, -21.183, -3.959)",5026,78,0,2590
1,TopM_B5EPR5,1,2,6,1,52,586,2021,25/06/2004,"(40.655, 9.608, 15.161)",5280,37,80,1955
1,TopM_Q8Z5I4,1,2,7,7,33,569,2021,09/07/2004,"(-16.034, 44.022, 57.695)",943,23,226,431
1,TopM_O66937,1,2,4,1,25,546,2021,09/07/2004,"(56.482, 53.204, -8.657)",1277,46,193,2676
1,TopM_Q8FTL6,1,2,7,1,23,408,2021,14/07/2004,"(71.176, 47.529, 51.399)",4143,23,148,2776
1,TopM_O51291,1,2,7,1,23,322,2021,14/07/2004,"(63.465, 24.961, 113.498)",461,23,148,2776
1,TopM_Q4JVX8,1,2,7,1,23,361,2021,14/07/2004,"(37.969, 17.914, 35.361)",4143,23,148,2776
1,TopM_Q6NHF7,1,2,7,1,23,397,2021,14/07/2004,"(44.869, 18.435, 60.988)",4143,23,148,2776
1,TopM_Q83GX6,1,2,7,1,23,526,2021,14/07/2004,"(32.498, 23.845, 32.904)",4350,23,148,2776
1,TopM_Q661V4,1,2,7,1,23,365,2021,14/07/2004,"(50.88, 34.032, 72.414)",461,23,148,2776
1,TopM_Q83IC3,1,2,7,1,23,407,2021,14/07/2004,"(-16.23, -12.521, -17.925)",4350,23,148,2776
1,TopM_Q939J8,1,2,5,1,97,544,2021,27/07/2004,"(5.834, 39.218, 87.14)",3248,54,159,1614
1,TopM_Q0P8U0,1,2,5,1,97,544,2021,27/07/2004,"(7.577, 31.938, 79.359)",3248,54,159,1614
1,TopM_B7IGQ4,1,2,3,1,274,359,2021,04/08/2004,"(24.275, 28.999, 35.854)",572,51,54,2684
1,TopM_Q2NJY4,1,2,3,1,274,362,2021,04/08/2004,"(21.228, 35.063, 48.162)",572,51,54,2684
1,TopM_A6LK88,1,2,3,1,274,372,2021,04/08/2004,"(22.348, 33.827, 40.75)",572,51,54,2684
1,TopM_Q5GSM7,1,2,7,7,60,374,2021,05/08/2004,"(85.525, 38.457, -22.507)",3661,23,226,310
1,TopM_Q6ADI0,1,2,7,7,60,497,2021,05/08/2004,"(84.06, 23.882, -57.919)",4083,23,226,310
1,TopM_Q4FM31,1,2,7,7,60,490,2021,05/08/2004,"(85.944, 43.066, -26.524)",3661,23,226,310
1,TopM_P36615,1,2,7,11,22,682,2021,11/08/2004,"(33.297, 65.945, -4.463)",2333,23,75,1860
1,TopM_Q9F5K6,1,2,1,1,208,506,2021,16/08/2004,"(42.489, 27.565, 77.351)",5016,50,269,726
1,TopM_Q9FD71,1,2,3,3,10,551,2021,20/08/2004,"(18.045, 39.965, 1.744)",5023,51,214,2116
1,TopM_P39197,1,2,3,1,8,437,2021,02/09/2004,"(93.092, 132.169, -81.166)",2387,51,54,329
1,TopM_Q2LY85,1,2,1,1,170,439,2021,08/09/2004,"(30.294, 46.25, 15.795)",3471,50,269,1995
1,TopM_Q978F5,1,2,7,7,6,229,2021,09/10/2004,"(49.831, 78.499, -3.725)",4123,23,226,2135
1,TopM_P75726,1,2,8,3,6,476,2021,13/10/2004,"(74.709, 101.094, 60.448)",2821,78,19,2914
1,TopM_O53079,1,2,8,3,6,492,2021,13/10/2004,"(37.658, 64.829, 94.91)",2821,78,19,2914
1,TopM_Q973C7,1,2,1,1,63,644,2021,18/10/2004,"(6.349, 32.135, 5.093)",638,50,269,2260
1,TopM_P04519,1,2,4,1,26,552,2021,27/10/2004,"(9.573, 23.791, 15.858)",1498,46,193,1171
1,TopM_Q89A95,1,2,7,7,7,477,2021,05/11/2004,"(107.699, 16.982, 68.753)",2725,23,226,3010
1,TopM_Q8K983,1,2,7,7,7,478,2021,05/11/2004,"(92.669, 5.332, 93.687)",2725,23,226,3010
1,TopM_P57553,1,2,7,7,7,476,2021,05/11/2004,"(102.01, 13.91, 73.804)",2725,23,226,3010
1,TopM_Q03A64,1,2,4,2,22,551,2021,15/11/2004,"(12.61, 22.762, 61.316)",4446,46,272,2939
1,TopM_Q8CUP6,1,2,4,2,22,533,2021,15/11/2004,"(13.224, 16.755, 63.974)",4446,46,272,2939
1,TopM_Q9KCQ5,1,2,4,2,22,530,2021,15/11/2004,"(10.262, 24.746, 61.356)",4446,46,272,2939
1,TopM_B6IPE0,1,2,2,1,2,474,2021,23/11/2004,"(-29.206, -22.223, 64.777)",417,12,206,1697
1,TopM_A8MJZ5,1,2,2,1,2,467,2021,23/11/2004,"(-25.166, -15.181, 66.971)",417,12,206,1697
1,TopM_Q97JD9,1,2,2,1,2,448,2021,23/11/2004,"(-22.415, -34.765, 37.077)",417,12,206,1697
1,TopM_Q2S371,1,2,8,1,10,616,2021,10/12/2004,"(11.064, 26.915, 108.12)",1293,78,0,2454
1,TopM_B2V959,1,2,8,1,10,580,2021,10/12/2004,"(26.81, -0.876, 100.865)",1293,78,0,2454
1,TopM_O67926,1,2,8,1,10,596,2021,10/12/2004,"(-2.115, 29.067, 109.77)",1293,78,0,2454
1,TopM_O06486,1,2,7,7,33,511,2021,14/12/2004,"(10.513, 14.179, 21.684)",943,23,226,431
1,TopM_P26396,1,2,7,7,33,562,2021,14/12/2004,"(7.761, 13.316, 17.352)",943,23,226,431
1,TopM_A4VQX9,1,2,5,1,3,469,2021,17/12/2004,"(-25.604, 45.592, 20.028)",371,54,159,1829
1,TopM_P04392,1,2,1,1,72,618,2021,30/12/2004,"(-16.668, 41.195, 61.311)",1813,50,269,2458
1,TopM_P12427,1,2,1,1,72,625,2021,30/12/2004,"(-15.572, 41.422, 60.164)",1813,50,269,2458
1,TopM_O59497,1,2,7,4,16,501,2021,05/01/2005,"(17.151, 34.496, 120.307)",1236,23,213,685
1,TopM_A3MTW6,1,2,7,4,16,523,2021,05/01/2005,"(68.153, 1.416, 33.483)",289,23,213,685
1,TopM_Q9V1N8,1,2,7,4,16,482,2021,05/01/2005,"(26.899, 41.537, 120.333)",1236,23,213,685
1,TopM_A6Q2V7,1,2,1,1,-,486,2021,06/01/2005,"(32.495, 25.181, 34.112)",4251,50,269,348
1,TopM_P55136,1,2,1,1,190,515,2021,06/01/2005,"(71.331, -8.05, 19.125)",4293,50,269,1508
1,TopM_Q57KF9,1,2,1,1,190,515,2021,06/01/2005,"(84.806, 9.405, 4.225)",4744,50,269,1508
1,TopM_Q7VNM5,1,2,1,1,189,460,2021,06/01/2005,"(12.029, 14.47, -18.094)",4293,50,269,2739
1,TopM_Q8ZME1,1,2,1,1,190,521,2021,06/01/2005,"(86.139, -15.887, 18.105)",4744,50,269,1508
1,TopM_Q8Z446,1,2,1,1,190,454,2021,06/01/2005,"(4.709, -9.81, -11.385)",4744,50,269,1508
1,TopM_P80358,1,2,3,1,109,709,2021,19/01/2005,"(-12.675, 33.372, 24.624)",2858,51,54,2211
1,TopM_Q7N2G8,1,2,3,1,109,685,2021,19/01/2005,"(-4.275, 39.466, 13.218)",2858,51,54,2211
1,TopM_Q1C8B0,1,2,3,1,109,684,2021,19/01/2005,"(-21.239, 34.592, 26.719)",2858,51,54,2211
1,TopM_P12298,1,2,7,7,27,579,2021,29/01/2005,"(-3.316, -9.678, 84.042)",1809,23,226,2008
1,TopM_C1A4H9,1,2,7,7,18,449,2021,14/02/2005,"(52.193, 35.359, 5.443)",4728,23,226,289
1,TopM_Q3MAP9,1,2,7,7,18,619,2021,14/02/2005,"(-20.791, 25.525, 23.191)",4728,23,226,289
1,TopM_Q8YM77,1,2,7,7,18,605,2021,14/02/2005,"(24.759, 77.272, 33.672)",4728,23,226,289
1,TopM_Q5V230,1,2,1,2,10,602,2021,19/02/2005,"(-26.549, 3.265, 78.785)",4014,50,251,1375
1,TopM_Q6A9R6,1,2,1,2,10,606,2021,19/02/2005,"(-22.433, 3.904, 73.237)",4014,50,251,1375
1,TopM_P43567,1,2,6,1,44,599,2021,21/02/2005,"(-14.005, 53.722, 13.659)",4898,37,80,1409
1,TopM_B7I973,1,2,4,99,17,591,2021,23/02/2005,"(26.34, 5.894, -19.993)",569,46,58,402
1,TopM_B7GWL7,1,2,4,99,17,585,2021,23/02/2005,"(26.156, -0.783, 12.31)",569,46,58,402
1,TopM_B0VRB1,1,2,4,99,17,560,2021,23/02/2005,"(9.344, 33.073, 15.229)",569,46,58,402
1,TopM_Q03WU9,1,2,1,1,33,482,2021,28/02/2005,"(35.472, 29.934, 54.755)",478,50,269,2672
1,TopM_B1MZE7,1,2,1,1,33,490,2021,28/02/2005,"(18.298, 44.164, 13.301)",478,50,269,2672
1,TopM_Q75GI4,1,2,7,1,134,508,2021,08/03/2005,"(-26.548, 37.236, -5.102)",4215,23,148,1702
1,TopM_Q9XYQ1,1,2,7,1,134,514,2021,08/03/2005,"(8.742, -19.986, 7.831)",5471,23,148,1702
1,TopM_B8AR41,1,2,7,1,134,613,2021,08/03/2005,"(-26.637, 44.178, -15.055)",4215,23,148,1702
1,TopM_Q4V8J2,1,2,3,2,23,435,2021,10/03/2005,"(20.62, 12.367, 29.896)",3695,51,203,811
1,TopM_O04862,1,2,5,1,3,647,2021,11/03/2005,"(-0.93, 15.843, 53.551)",3947,54,159,1829
1,TopM_Q1ENB6,1,2,5,1,3,636,2021,11/03/2005,"(1.307, 17.925, 59.228)",3947,54,159,1829
1,TopM_Q83EL7,1,2,7,4,8,450,2021,22/03/2005,"(93.539, -0.932, 51.017)",3047,23,213,146
1,TopM_Q5L9N9,1,2,7,4,8,433,2021,22/03/2005,"(109.67, 5.728, 52.664)",3047,23,213,146
1,TopM_Q7MWS7,1,2,7,4,8,431,2021,22/03/2005,"(82.013, 22.5, 38.033)",3047,23,213,146
1,TopM_P54495,1,2,7,1,2,450,2021,23/03/2005,"(55.122, 77.132, 64.44)",5440,23,148,301
1,TopM_O27392,1,2,6,1,11,486,2021,24/03/2005,"(4.939, 18.903, -13.246)",1824,37,80,893
1,TopM_O30245,1,2,7,11,1,629,2021,06/04/2005,"(64.943, 12.126, 4.688)",3837,23,75,1063
1,TopM_D8S5L4,1,2,4,1,269,511,2021,07/04/2005,"(52.193, 8.446, 80.868)",5276,46,193,1475
1,TopM_Q9RFR0,1,2,4,1,269,559,2021,07/04/2005,"(56.73, 2.566, 74.946)",5276,46,193,1475
1,TopM_Q9KUA9,1,2,7,1,8,484,2021,11/04/2005,"(119.521, 87.477, 89.037)",5173,23,148,1918
1,TopM_Q09644,1,2,1,1,320,593,2021,02/05/2005,"(39.406, 80.857, 102.621)",3228,50,269,2393
1,TopM_O28471,1,2,7,11,1,601,2021,27/05/2005,"(5.736, -2.099, 8.345)",1054,23,75,1063
1,TopM_D7GCU5,1,2,7,1,11,545,2021,09/06/2005,"(-3.805, 201.239, 192.817)",1416,23,148,593
1,TopM_P0C0K4,1,2,7,11,1,537,2021,10/06/2005,"(19.066, 19.563, 28.834)",1704,23,75,1063
1,TopM_Q8ZKU8,1,2,7,11,1,542,2021,10/06/2005,"(20.46, 20.289, 37.583)",1704,23,75,1063
1,TopM_Q8X8H9,1,2,7,11,1,538,2021,10/06/2005,"(13.529, 25.541, 23.157)",1704,23,75,1063
1,TopM_Q5RFR7,1,2,1,1,49,696,2021,17/06/2005,"(0.225, 37.611, 54.518)",1390,50,269,2943
1,TopM_Q9HDU2,1,2,7,1,6,665,2021,22/06/2005,"(21.121, 79.69, 5.542)",5055,23,148,396
1,TopM_P56599,1,2,7,1,6,466,2021,22/06/2005,"(4.315, 72.868, -5.847)",2710,23,148,396
1,TopM_P09608,1,2,7,1,6,624,2021,22/06/2005,"(35.383, 8.0, 7.374)",5055,23,148,396
1,TopM_B1VKH4,1,2,7,7,6,146,2021,02/07/2005,"(-106.128, 26.326, 71.579)",4368,23,226,2135
1,TopM_Q85WS8,1,2,7,7,6,171,2021,02/07/2005,"(-97.006, -20.49, 68.367)",4368,23,226,2135
1,TopM_O28486,1,2,4,2,1,670,2021,10/07/2005,"(-28.844, -38.483, 47.396)",1056,46,272,734
1,TopM_Q45918,1,2,4,2,10,552,2021,22/07/2005,"(-0.961, 22.598, 32.817)",3607,46,272,534
1,TopM_Q6A910,1,2,4,2,10,500,2021,22/07/2005,"(-20.818, 0.891, -36.596)",3607,46,272,534
1,TopM_P0CB78,1,2,4,2,10,492,2021,22/07/2005,"(-3.2, 24.046, -17.441)",3607,46,272,534
1,TopM_P73053,1,2,1,1,148,309,2021,25/07/2005,"(-11.986, -7.408, 3.756)",2802,50,269,1813
1,TopM_F1CYZ5,1,2,8,3,23,468,2021,28/07/2005,"(36.103, 95.253, -5.419)",774,78,19,1529
1,TopM_P37766,1,2,8,3,8,472,2021,28/07/2005,"(20.987, 94.228, 23.517)",774,78,19,326
1,TopM_Q8X5X6,1,2,8,3,8,470,2021,28/07/2005,"(34.829, 61.194, 21.584)",774,78,19,326
1,TopM_Q9CQF6,1,2,7,8,7,405,2021,29/07/2005,"(15.207, 23.247, 12.483)",4101,23,100,763
1,TopM_Q9NRN7,1,2,7,8,7,402,2021,29/07/2005,"(-31.371, 0.789, -2.221)",4101,23,100,763
1,TopM_Q6DJH2,1,2,7,8,7,406,2021,29/07/2005,"(9.3, 21.488, 17.83)",4101,23,100,763
1,TopM_B0S255,1,2,7,1,23,434,2021,10/08/2005,"(16.515, 13.951, 14.83)",461,23,148,2776
1,TopM_Q0AZE0,1,2,7,1,23,372,2021,10/08/2005,"(39.075, 17.451, 34.766)",1083,23,148,2776
1,TopM_Q7UWB8,1,2,7,1,23,444,2021,10/08/2005,"(42.46, 51.062, 28.864)",4283,23,148,2776
1,TopM_A6LU50,1,2,7,1,23,380,2021,10/08/2005,"(44.528, 46.787, 32.548)",1083,23,148,2776
1,TopM_Q4SBY6,1,2,1,1,8,540,2021,14/08/2005,"(53.67, -29.059, 2.009)",3692,50,269,1619
1,TopM_Q0V9P1,1,2,1,1,8,558,2021,14/08/2005,"(20.282, -31.907, 5.802)",3692,50,269,1619
1,TopM_Q6DC37,1,2,1,1,8,580,2021,14/08/2005,"(18.35, -54.997, 9.032)",3692,50,269,1619
1,TopM_P07989,1,2,1,1,72,588,2021,18/08/2005,"(22.601, 92.823, 6.287)",4421,50,269,2458
1,TopM_P08957,1,2,1,1,72,585,2021,18/08/2005,"(-0.701, 73.829, -0.404)",4421,50,269,2458
1,TopM_O54376,1,2,7,7,7,345,2021,30/08/2005,"(-45.203, 42.629, -19.922)",1213,23,226,3010
1,TopM_Q8DPZ6,1,2,7,1,21,508,2021,10/10/2005,"(71.804, 32.157, 20.228)",4456,23,148,1011
1,TopM_Q97R22,1,2,7,1,21,482,2021,10/10/2005,"(62.07, 26.578, 29.037)",4456,23,148,1011
1,TopM_Q5M4W5,1,2,7,1,21,521,2021,10/10/2005,"(68.127, 24.137, 11.278)",4456,23,148,1011
1,TopM_P27158,1,2,7,1,21,451,2021,10/10/2005,"(2.381, 9.455, 15.378)",2136,23,148,1011
1,TopM_O28856,1,2,5,1,9,625,2021,11/10/2005,"(62.632, -6.935, 5.844)",1065,54,159,2656
1,TopM_P16913,1,2,7,11,1,559,2021,16/10/2005,"(-18.285, 9.312, 10.683)",1922,23,75,1063
1,TopM_P20505,1,2,7,11,1,592,2021,16/10/2005,"(-18.133, 19.722, 24.061)",1922,23,75,1063
1,TopM_P34516,1,2,7,11,1,597,2021,16/10/2005,"(34.161, 42.841, -11.665)",2438,23,75,1063
1,TopM_O57252,1,2,7,11,1,571,2021,16/10/2005,"(0.307, 4.814, 27.414)",1922,23,75,1063
1,TopM_Q54L81,1,2,7,11,1,562,2021,18/11/2005,"(-10.135, 21.15, -100.463)",3768,23,75,1063
1,TopM_O74426,1,2,7,11,1,579,2021,18/11/2005,"(29.766, -71.537, 13.152)",1319,23,75,1063
1,TopM_Q8C1R0,1,2,7,11,1,587,2021,18/11/2005,"(-16.692, 22.524, -22.471)",4443,23,75,1063
1,TopM_P37836,1,2,3,1,54,188,2021,22/11/2005,"(-48.05, 38.547, 99.759)",2364,51,54,1418
1,TopM_Q925R7,1,2,4,1,41,547,2021,25/11/2005,"(-1.603, 22.85, -14.027)",4773,46,193,2578
1,TopM_Q86SR1,1,2,4,1,41,558,2021,25/11/2005,"(19.058, 43.245, 15.324)",4773,46,193,2578
1,TopM_Q6P9S7,1,2,4,1,41,522,2021,25/11/2005,"(-2.283, 30.247, -13.624)",4773,46,193,2578
1,TopM_A3CTK2,1,2,5,1,41,551,2021,29/11/2005,"(39.16, 2.856, 25.525)",593,54,159,572
1,TopM_Q97K22,1,2,7,1,24,520,2021,29/11/2005,"(10.638, 57.938, 6.333)",4060,23,148,279
1,TopM_Q2FQM4,1,2,5,1,41,520,2021,29/11/2005,"(-29.299, -6.738, -16.792)",593,54,159,572
1,TopM_Q6AJM2,1,2,7,1,24,444,2021,29/11/2005,"(42.001, 8.127, 21.285)",4084,23,148,279
1,TopM_B8GHM9,1,2,5,1,41,527,2021,29/11/2005,"(-39.766, -6.965, 8.489)",593,54,159,572
1,TopM_Q70KD4,1,2,6,1,101,620,2021,30/11/2005,"(-6.539, 64.027, 7.28)",4487,37,80,729
1,TopM_Q9RV16,1,2,1,3,15,673,2021,05/12/2005,"(68.789, 17.249, 54.625)",5294,50,1,2294
1,TopM_Q4FNA6,1,2,1,3,15,455,2021,05/12/2005,"(82.325, 15.635, 29.885)",5294,50,1,2294
1,TopM_B1WNK3,1,2,1,3,15,512,2021,06/12/2005,"(-33.082, -68.078, -5.689)",4400,50,1,2294
1,TopM_Q88YZ2,1,2,1,3,15,507,2021,06/12/2005,"(-35.994, -67.187, -11.12)",4400,50,1,2294
1,TopM_C6VLJ0,1,2,1,3,15,489,2021,06/12/2005,"(-32.933, -65.445, -15.0)",4400,50,1,2294
1,TopM_A3ML41,1,2,1,3,15,425,2021,06/12/2005,"(-47.081, -57.918, -13.192)",5294,50,1,2294
1,TopM_O31854,1,2,7,7,85,371,2021,08/12/2005,"(40.641, 68.878, 2.757)",724,23,226,170
1,TopM_D5TM67,1,2,7,7,85,373,2021,08/12/2005,"(43.742, 67.971, 35.206)",724,23,226,170
1,TopM_A1AXP6,1,2,1,1,33,479,2021,12/12/2005,"(-17.973, 10.734, -21.579)",237,50,269,2672
1,TopM_C5D6C2,1,2,1,1,33,497,2021,12/12/2005,"(29.261, 39.341, 24.222)",478,50,269,2672
1,TopM_O28555,1,2,2,1,6,539,2021,21/12/2005,"(2.617, 19.762, 12.427)",3115,12,206,2956
1,TopM_Q9MS98,1,2,2,1,6,526,2021,21/12/2005,"(2.814, 23.322, 14.153)",3115,12,206,2956
1,TopM_Q02140,1,2,2,1,6,509,2021,21/12/2005,"(4.139, 23.403, 18.782)",3115,12,206,2956
1,TopM_Q49610,1,2,3,1,101,589,2021,25/12/2005,"(19.388, 84.284, 21.983)",3651,51,54,1666
1,TopM_Q89B29,1,2,1,1,171,503,2021,16/01/2006,"(10.488, 55.328, 73.494)",2719,50,269,1364
1,TopM_Q12MJ8,1,2,1,1,178,490,2021,20/01/2006,"(24.539, 9.742, 71.342)",3556,50,269,615
1,TopM_Q3IHA0,1,2,1,1,178,491,2021,20/01/2006,"(32.52, 35.839, 67.221)",3556,50,269,615
1,TopM_B2VJ83,1,2,1,1,178,483,2021,20/01/2006,"(43.728, 5.321, 55.121)",3556,50,269,615
1,TopM_P27832,1,2,3,1,210,570,2021,23/01/2006,"(13.647, 72.045, 86.613)",2154,51,54,93
1,TopM_Q8FBQ3,1,2,3,1,210,588,2021,23/01/2006,"(21.669, 62.337, 76.345)",2154,51,54,93
1,TopM_O23653,1,2,7,2,4,505,2021,26/01/2006,"(95.845, 59.052, 163.564)",1011,23,219,1537
1,TopM_Q57LS3,1,2,7,1,35,545,2021,02/02/2006,"(28.021, -7.391, 32.555)",111,23,148,1370
1,TopM_Q5PNC8,1,2,7,1,35,525,2021,02/02/2006,"(35.306, -3.034, 37.349)",111,23,148,1370
1,TopM_Q8Z4W1,1,2,7,1,35,531,2021,02/02/2006,"(29.869, -7.096, 34.586)",111,23,148,1370
1,TopM_P63515,1,2,6,1,52,571,2021,07/02/2006,"(65.092, 37.386, 6.63)",250,37,80,1955
1,TopM_O33062,1,2,6,1,52,575,2021,07/02/2006,"(38.315, 42.413, 16.902)",250,37,80,1955
1,TopM_A1SEM0,1,2,6,1,52,573,2021,07/02/2006,"(39.823, 40.805, 16.461)",250,37,80,1955
1,TopM_P0AEE8,1,2,1,1,72,521,2021,14/02/2006,"(-18.998, -23.364, 18.067)",2485,50,269,2458
1,TopM_P44431,1,2,1,1,72,525,2021,14/02/2006,"(-25.671, -34.186, 30.308)",2485,50,269,2458
1,TopM_P0AEE9,1,2,1,1,72,534,2021,14/02/2006,"(-19.849, -42.281, 43.249)",2485,50,269,2458
1,TopM_P64804,1,2,5,1,17,210,2021,15/02/2006,"(74.576, 60.805, 78.501)",2771,54,159,613
1,TopM_P53523,1,2,5,1,17,203,2021,15/02/2006,"(73.683, 60.16, 85.837)",2771,54,159,613
